cons_model,mut_model,chrom,"R^2_B,pi_10kb","R^2_Epi,pi_10kb","R^2_B,pi_100kb","R^2_Epi,pi_100kb","R^2_B,pi_1Mb","R^2_Epi,pi_1Mb"
merged_cds_phastcons,roulette,20,0.17052438760351385,0.19093934274804847,0.40165994071146105,0.4145116175960939,0.6274244421426033,0.635165843488078
merged_cds_phastcons,roulette,21,0.10661946883906186,0.13989148413033115,0.26972838644505925,0.3268888953813026,0.4941887553469285,0.6090014071070413
merged_cds_phastcons,roulette,22,0.35919616896835743,0.42322958373461916,0.6152550720130296,0.667989700981241,0.7690225453919408,0.8122424515502005
split_cds_phastcons,carlson,1,0.17566422559478045,0.1746189680106737,0.3648475932888663,0.35002135475995017,0.5620403112190321,0.5337440205116106
split_cds_phastcons,carlson,2,0.16354695671466274,0.14150866255292524,0.34659324374384043,0.2914543443906763,0.5029805414106614,0.4087547191096606
split_cds_phastcons,carlson,3,0.13858780010817182,0.13329291929904677,0.310538421483384,0.2898405358497749,0.5295411883660345,0.4838443962596056
split_cds_phastcons,carlson,4,0.1227627933717696,0.1200874954406239,0.2638659427354545,0.24965781785953395,0.4226067772558536,0.3870577492302468
split_cds_phastcons,carlson,5,0.13427170253622675,0.11907117901308893,0.2824244474987945,0.24198532429695205,0.43846153896446216,0.36058575587519426
split_cds_phastcons,carlson,6,0.12455607745126077,0.12618914253194294,0.2827071941376933,0.27367597016249645,0.47231237214342403,0.4538466387848264
split_cds_phastcons,carlson,7,0.21634570415675242,0.21484737843717472,0.42247902178695945,0.4065334982126428,0.6173223233019749,0.5794332602787649
split_cds_phastcons,carlson,8,0.22512667269537545,0.21752014158713612,0.4024279856772764,0.38119952458164336,0.5534863373911171,0.508122715168364
split_cds_phastcons,carlson,9,0.192063823084549,0.18309574826723585,0.3841414887893612,0.355320921973673,0.5643518327204801,0.5046403369872562
split_cds_phastcons,carlson,10,0.17748829809083916,0.1741214952739092,0.3892792854165035,0.3743136027392731,0.6315490553353839,0.5946304949839302
split_cds_phastcons,carlson,11,0.17242735060555298,0.16181995419825446,0.3804420470063169,0.34844807499978614,0.5677316435674906,0.5012975031953095
split_cds_phastcons,carlson,12,0.1365539841694196,0.13598569936194502,0.3161374217034386,0.3024535010122023,0.4758183833789414,0.4269241620756065
split_cds_phastcons,carlson,13,0.11173796973235106,0.1010787992982431,0.23107989121547023,0.19667010928941905,0.3191249885485877,0.24982285132703833
split_cds_phastcons,carlson,14,0.11684410924335563,0.10966477568918827,0.24612735509709155,0.22034786009798096,0.3952576969351073,0.33943662025706683
split_cds_phastcons,carlson,15,0.23043972268741625,0.23867595983669768,0.4951847469047745,0.4938389082834292,0.6923640370259178,0.6783729693185235
split_cds_phastcons,carlson,16,0.2537653135247459,0.25691449254654103,0.44577444478705497,0.4490533466877949,0.5816392749350445,0.592276489445963
split_cds_phastcons,carlson,17,0.24117692892688838,0.2515787862554657,0.4793524473860369,0.48739506116900944,0.6766645192348436,0.6926352399585687
split_cds_phastcons,carlson,18,0.1506275471205586,0.13709965028673837,0.336196017354702,0.30127286241300355,0.6578337307671094,0.5743160901239797
split_cds_phastcons,carlson,19,0.20692042634858837,0.20408865186672276,0.35886161399706834,0.3884814494898252,0.5236408542467436,0.5768977562603821
split_cds_phastcons,carlson,20,0.17666677569418435,0.18545090826109373,0.4196548583628366,0.42291911319534925,0.640285109581262,0.6489709640963396
split_cds_phastcons,carlson,21,0.0996182389773063,0.09716565366155125,0.2744308207204051,0.26334217376490837,0.5809512780212751,0.5630422597221124
split_cds_phastcons,carlson,22,0.3742244008719654,0.3871710097223953,0.6362932868712067,0.6435424753704846,0.8288935487926499,0.8252254225970547
split_cds_phastcons,gnomad,1,0.18619683112762211,0.1940282562221755,0.3779955972148009,0.3815605505285146,0.5769810235427518,0.5862964134942636
split_cds_phastcons,gnomad,2,0.1672020229136465,0.17676284117936894,0.35003593742146866,0.3618221746758867,0.5095599005556873,0.5279785142409688
split_cds_phastcons,gnomad,3,0.15040003374881658,0.15946043668828874,0.3259791979160789,0.3394616992028797,0.5265553249228891,0.5472065672268689
split_cds_phastcons,gnomad,4,0.12210687710302615,0.1441006514741114,0.2690142318424667,0.3049292432491651,0.40721781452668615,0.4975468056221593
split_cds_phastcons,gnomad,5,0.14831295970625938,0.16007573750845222,0.30374117762735,0.3138951203901563,0.4623856529840842,0.49931692364193103
split_cds_phastcons,gnomad,6,0.1388163114095561,0.16879873220759922,0.3126213692117214,0.3686316149041726,0.5059987107106813,0.6302085622683818
split_cds_phastcons,gnomad,7,0.22774656317888303,0.22352996430438368,0.44067695885027286,0.42237953021419705,0.6459883000766311,0.6061182226754731
split_cds_phastcons,gnomad,8,0.24296426278242245,0.2522371883553975,0.40911206212619483,0.4309599200595363,0.5607307074322834,0.5776408841839008
split_cds_phastcons,gnomad,9,0.2074193910372774,0.1890639660467541,0.3916304366101766,0.339673914969266,0.5444016759228744,0.43376564373507376
split_cds_phastcons,gnomad,10,0.1826774731027375,0.18353188941740503,0.3986785579580034,0.38464700379589134,0.658012356238706,0.6271348972221175
split_cds_phastcons,gnomad,11,0.17227193167062077,0.16142903911647227,0.3812310720490968,0.34323547143823246,0.5690926097041609,0.49337145912432906
split_cds_phastcons,gnomad,12,0.1580483932690327,0.17769272570048789,0.3528400344146799,0.37958205246424953,0.5283031826922988,0.5825012721194889
split_cds_phastcons,gnomad,13,0.12077822608872178,0.14418761937027885,0.24930773712249935,0.2956094195443159,0.3073398652610801,0.40905080035525404
split_cds_phastcons,gnomad,14,0.12515702056093506,0.13386135575208777,0.2645276172862215,0.2678693266562286,0.3865959164140261,0.40754086714453064
split_cds_phastcons,gnomad,15,0.23389909592847774,0.24922172121202524,0.48440923954861603,0.5023321949135254,0.7072960770168211,0.6962152261944716
split_cds_phastcons,gnomad,16,0.2515585860591777,0.2703291616489701,0.43686582282850667,0.4511321905475457,0.5831143513324026,0.594870453194097
split_cds_phastcons,gnomad,17,0.248276494465589,0.25819220761246764,0.4948368676579698,0.5280542436349288,0.6582374518260528,0.6973987183291492
split_cds_phastcons,gnomad,18,0.16088067283815008,0.163678684270668,0.35842565741808036,0.3588747902367156,0.6748786028576318,0.6725197969574033
split_cds_phastcons,gnomad,19,0.1763243654219445,0.09680641391154862,0.3942231407263548,0.24217777345554894,0.5812646414856677,0.38007587088395606
split_cds_phastcons,gnomad,20,0.17209287950299662,0.1795189702607701,0.40615344480490617,0.39379632993689145,0.6347231255157729,0.6173291823229106
split_cds_phastcons,gnomad,21,0.1078247802687923,0.12344497020441364,0.2713592399832648,0.30325624267539875,0.5036640162281062,0.5552865965148103
split_cds_phastcons,gnomad,22,0.3616655818466726,0.39574502161448727,0.6190922799697232,0.6373169703074879,0.7718283936764385,0.7749038140087812
split_cds_phastcons,roulette,1,0.1866559760218593,0.19729370424683892,0.3794728368514991,0.3772114735236036,0.584326974918227,0.5730334614519446
split_cds_phastcons,roulette,2,0.16528724188339014,0.18450520647281654,0.3468591056220514,0.3670474989459277,0.5028032815425034,0.5339393097547108
split_cds_phastcons,roulette,3,0.14884274910397102,0.17264995814253375,0.32322288420392964,0.35821367340232707,0.5253308585400499,0.5700193138264881
split_cds_phastcons,roulette,4,0.121463116895487,0.14841319006152864,0.26702375829972536,0.30696450025024363,0.4046994514001899,0.5007286011115557
split_cds_phastcons,roulette,5,0.14707968536329097,0.16059546460377505,0.3004462851882375,0.3068937493924062,0.4599526249651978,0.46676457939401056
split_cds_phastcons,roulette,6,0.13912460956397588,0.16935339112338188,0.314959763891254,0.35010494323420494,0.5171123776382117,0.5769747700070808
split_cds_phastcons,roulette,7,0.22166258398965413,0.25181808378849213,0.43009144111623016,0.45494342746897676,0.6285431025217739,0.6491091224964786
split_cds_phastcons,roulette,8,0.23198367885281357,0.39081623503229534,0.39177684455207756,0.6316801090024167,0.5329604517177002,0.8176185288702403
split_cds_phastcons,roulette,9,0.19617171456985982,0.24004846047194175,0.36769239847001894,0.4309837757736785,0.5020726841136028,0.5921119905131663
split_cds_phastcons,roulette,10,0.1818420606511524,0.19093178361651167,0.39673550254713913,0.38878069457393893,0.6594692910863241,0.6279954742178128
split_cds_phastcons,roulette,11,0.1704365948201439,0.16954732067867873,0.37715081393064365,0.36104182675308005,0.568016767008807,0.5146918549405116
split_cds_phastcons,roulette,12,0.15721366572934664,0.18243089888712202,0.3507694058234429,0.39211218056537406,0.5352910232238577,0.5580473142254769
split_cds_phastcons,roulette,13,0.1212936049964958,0.14193417102230135,0.25127683089964864,0.2810344827052884,0.3155151519474612,0.3609485748578164
split_cds_phastcons,roulette,14,0.12475666029494327,0.13658377577258074,0.2641327364736548,0.26860275180729265,0.39454958153634423,0.3770814011666701
split_cds_phastcons,roulette,15,0.23077375301434103,0.2673735726677231,0.4792670158301627,0.5212977480162433,0.699796325557338,0.7216302766691882
split_cds_phastcons,roulette,16,0.22909967155772712,0.44697358744243476,0.4066878894972635,0.66908741560384,0.5373674261861962,0.8449752373388382
split_cds_phastcons,roulette,17,0.24553609049462002,0.27905698216609426,0.490020000083852,0.5422606441005018,0.6564583642608375,0.6708846049339371
split_cds_phastcons,roulette,18,0.16166332634470373,0.15963049601920665,0.36089949304511293,0.3413249763309857,0.6856733790895986,0.6177639861305012
split_cds_phastcons,roulette,19,0.1752965916501394,0.10711190485411533,0.3860569227030316,0.27094894960156957,0.5675128781349856,0.4181772994726541
split_cds_phastcons,roulette,20,0.17034202868377354,0.19057513127209585,0.40191749762585693,0.4138376902637652,0.6310576324814431,0.6351525071190975
split_cds_phastcons,roulette,21,0.10717888846571723,0.14017174869375418,0.2710445781643104,0.3270039492767192,0.5020883628069629,0.6099272157838141
split_cds_phastcons,roulette,22,0.3590952601170376,0.4227891287904803,0.6151040471484538,0.6677558015597835,0.7683375499956335,0.8092868174827617
