chrom,mut_model,elem_type,U
15,roulette,phastcons_30-35,0.019964863294393415
15,roulette,phastcons_35-40,0.021225374844349377
15,roulette,phastcons_40-45,0.021504403878421657
15,roulette,phastcons_45-50,0.020762327139779473
15,roulette,phastcons_50-55,0.024031626417728394
15,roulette,phastcons_55-60,0.021506832521116785
16,carlson,cds_merged,0.023921627032595923
16,carlson,promoters,0.018097102265777924
16,carlson,enhancers,0.0899238855858091
16,carlson,cds_lof_d1,0.003474771913471579
16,carlson,cds_lof_d2,0.002339135850374624
16,carlson,cds_lof_d3,0.0022331419622331275
16,carlson,cds_lof_d4,0.0031181265092002004
16,carlson,cds_lof_d5,0.0020745904915556476
16,carlson,cds_lof_d6,0.0021057637329734992
16,carlson,cds_lof_d7,0.0012681028063236152
16,carlson,cds_lof_d8,0.0015810885829051948
16,carlson,cds_lof_d9,0.0019203517168228095
16,carlson,cds_lof_d10,0.003300713637527973
16,carlson,cds_lof_d11,0.0005749757909502479
16,carlson,phastcons_0-5,0.026531481552512576
16,carlson,phastcons_5-10,0.02007033686612401
16,carlson,phastcons_10-15,0.01762073732849494
16,carlson,phastcons_15-20,0.01692611958981302
16,carlson,phastcons_20-25,0.017130016209926855
16,carlson,phastcons_25-30,0.01786919408522216
16,carlson,phastcons_30-35,0.018085549635128394
16,carlson,phastcons_35-40,0.019860523785878756
16,carlson,phastcons_40-45,0.02064184110838956
16,carlson,phastcons_45-50,0.020607318765167644
16,carlson,phastcons_50-55,0.024544897650099526
16,carlson,phastcons_55-60,0.02253452599208147
16,gnomad,cds_merged,0.024987720488936414
16,gnomad,promoters,0.019416821335235746
16,gnomad,enhancers,0.07424229229685005
16,gnomad,cds_lof_d1,0.0035186811339491374
16,gnomad,cds_lof_d2,0.0025653976663152583
16,gnomad,cds_lof_d3,0.0024680575062500003
16,gnomad,cds_lof_d4,0.003149199157707498
16,gnomad,cds_lof_d5,0.002121127499383446
16,gnomad,cds_lof_d6,0.002249319591498308
16,gnomad,cds_lof_d7,0.001357543346509774
16,gnomad,cds_lof_d8,0.0016237325330565513
16,gnomad,cds_lof_d9,0.001998025807304442
16,gnomad,cds_lof_d10,0.003447329451308136
16,gnomad,cds_lof_d11,0.0005346472168242132
16,gnomad,phastcons_0-5,0.02142897907109546
16,gnomad,phastcons_5-10,0.016198320262529264
16,gnomad,phastcons_10-15,0.014201796857043154
16,gnomad,phastcons_15-20,0.013661294576587673
16,gnomad,phastcons_20-25,0.013838722473596635
16,gnomad,phastcons_25-30,0.014435147190875476
16,gnomad,phastcons_30-35,0.014626511420730366
16,gnomad,phastcons_35-40,0.016115405391950843
16,gnomad,phastcons_40-45,0.016751350182936154
16,gnomad,phastcons_45-50,0.016782156520285196
16,gnomad,phastcons_50-55,0.02001963752255455
16,gnomad,phastcons_55-60,0.018420925778422415
16,roulette,cds_merged,0.024570563979407444
16,roulette,promoters,0.015412700718896388
16,roulette,enhancers,0.08300112177504149
16,roulette,cds_lof_d1,0.0036017421127211165
16,roulette,cds_lof_d2,0.002439128590968431
16,roulette,cds_lof_d3,0.0024708005945
16,roulette,cds_lof_d4,0.0030838576068804215
16,roulette,cds_lof_d5,0.002006866353158158
16,roulette,cds_lof_d6,0.0022314625481234278
16,roulette,cds_lof_d7,0.0012319625964781614
16,roulette,cds_lof_d8,0.0015646816462625227
16,roulette,cds_lof_d9,0.0019311481215936964
16,roulette,cds_lof_d10,0.003464178256101745
16,roulette,cds_lof_d11,0.0005865910038986977
16,roulette,phastcons_0-5,0.022703858452533122
16,roulette,phastcons_5-10,0.0169268661324049
16,roulette,phastcons_10-15,0.014954758329763007
16,roulette,phastcons_15-20,0.014485694288533945
16,roulette,phastcons_20-25,0.014783952219930046
16,roulette,phastcons_25-30,0.015514315429056291
16,roulette,phastcons_30-35,0.0158108452676861
16,roulette,phastcons_35-40,0.017513757005048466
16,roulette,phastcons_40-45,0.0182865412566471
16,roulette,phastcons_45-50,0.01839941651279682
16,roulette,phastcons_50-55,0.02207052700438932
16,roulette,phastcons_55-60,0.02040407229101284
17,carlson,cds_merged,0.032414029250240034
17,carlson,promoters,0.027707545912759285
17,carlson,enhancers,0.10442723342802614
17,carlson,cds_lof_d1,0.004317505172199713
17,carlson,cds_lof_d2,0.0034150446003983178
17,carlson,cds_lof_d3,0.00364751460158986
17,carlson,cds_lof_d4,0.0026954696147056985
17,carlson,cds_lof_d5,0.003560998863699593
17,carlson,cds_lof_d6,0.0028978231048705375
17,carlson,cds_lof_d7,0.001937855381583389
17,carlson,cds_lof_d8,0.0024325244412560635
17,carlson,cds_lof_d9,0.0023966204653114915
17,carlson,cds_lof_d10,0.0030827578259791807
17,carlson,cds_lof_d11,0.002173224925948018
17,carlson,phastcons_0-5,0.03447502468706298
17,carlson,phastcons_5-10,0.029437404227503895
17,carlson,phastcons_10-15,0.025439236541792365
17,carlson,phastcons_15-20,0.0238761960595991
17,carlson,phastcons_20-25,0.023388204023153208
17,carlson,phastcons_25-30,0.02385810762800868
17,carlson,phastcons_30-35,0.023469224634423805
17,carlson,phastcons_35-40,0.025053442972906122
17,carlson,phastcons_40-45,0.025532117750660277
17,carlson,phastcons_45-50,0.02478073241431478
17,carlson,phastcons_50-55,0.028787830786392937
17,carlson,phastcons_55-60,0.0259832709962346
17,gnomad,cds_merged,0.032952570917388985
17,gnomad,promoters,0.029065165116754357
17,gnomad,enhancers,0.08725265517845979
17,gnomad,cds_lof_d1,0.004362381975630693
17,gnomad,cds_lof_d2,0.0034865092675
17,gnomad,cds_lof_d3,0.0036130954994120605
17,gnomad,cds_lof_d4,0.0027155075535
17,gnomad,cds_lof_d5,0.003765126914324596
17,gnomad,cds_lof_d6,0.0030106219579719203
17,gnomad,cds_lof_d7,0.0020314229602014294
17,gnomad,cds_lof_d8,0.0024314160559224646
17,gnomad,cds_lof_d9,0.00245697449411144
17,gnomad,cds_lof_d10,0.002886024001
17,gnomad,cds_lof_d11,0.0023428999348676033
17,gnomad,phastcons_0-5,0.02914828200086102
17,gnomad,phastcons_5-10,0.02426578382561311
17,gnomad,phastcons_10-15,0.02084924044002207
17,gnomad,phastcons_15-20,0.019540593353902107
17,gnomad,phastcons_20-25,0.019150931858570263
17,gnomad,phastcons_25-30,0.019516800412150054
17,gnomad,phastcons_30-35,0.019260785330631094
17,gnomad,phastcons_35-40,0.020589813907849242
17,gnomad,phastcons_40-45,0.02102941452002389
17,gnomad,phastcons_45-50,0.020419276292299917
17,gnomad,phastcons_50-55,0.023819151985808133
17,gnomad,phastcons_55-60,0.021560730679981273
17,roulette,cds_merged,0.030338470271987
17,roulette,promoters,0.021934008737287257
17,roulette,enhancers,0.08665031673454326
17,roulette,cds_lof_d1,0.0040034940168109275
17,roulette,cds_lof_d2,0.00326500140225
17,roulette,cds_lof_d3,0.0034018523628301725
17,roulette,cds_lof_d4,0.00248225989375
17,roulette,cds_lof_d5,0.0034935944587457853
17,roulette,cds_lof_d6,0.0026855828944111083
17,roulette,cds_lof_d7,0.0018352347916990664
17,roulette,cds_lof_d8,0.0022152389182086103
17,roulette,cds_lof_d9,0.0022737741866906466
17,roulette,cds_lof_d10,0.00270694851525
17,roulette,cds_lof_d11,0.00210713675731026
17,roulette,phastcons_0-5,0.027018814938022242
17,roulette,phastcons_5-10,0.023073963507071898
17,roulette,phastcons_10-15,0.020052170695360295
17,roulette,phastcons_15-20,0.018888732670934855
17,roulette,phastcons_20-25,0.018581088933865786
17,roulette,phastcons_25-30,0.01897851689617442
17,roulette,phastcons_30-35,0.018746177392859213
17,roulette,phastcons_35-40,0.020081595993423296
17,roulette,phastcons_40-45,0.02054187903328723
17,roulette,phastcons_45-50,0.019993799992086152
17,roulette,phastcons_50-55,0.023331426046799966
17,roulette,phastcons_55-60,0.02112599849247105
18,carlson,cds_merged,0.008776770253423228
18,carlson,promoters,0.007645914206240571
18,carlson,enhancers,0.09524982144167649
18,carlson,cds_lof_d1,0.0013278675118090224
18,carlson,cds_lof_d2,0.0013043395599100296
18,carlson,cds_lof_d3,0.0009732947976574871
18,carlson,cds_lof_d4,0.001275254556336087
18,carlson,cds_lof_d5,0.0009984896245823474
18,carlson,cds_lof_d6,0.0007298834310442055
18,carlson,cds_lof_d7,0.0003937513582891486
18,carlson,cds_lof_d8,0.0006809984739839048
18,carlson,cds_lof_d9,0.0005010730025952566
18,carlson,cds_lof_d10,0.000599298938417809
18,carlson,cds_lof_d11,2.010550867638669e-05
18,carlson,phastcons_0-5,0.027422418610929106
18,carlson,phastcons_5-10,0.022088223165360205
18,carlson,phastcons_10-15,0.01910494662454067
18,carlson,phastcons_15-20,0.018270502330252483
18,carlson,phastcons_20-25,0.01824369004687246
18,carlson,phastcons_25-30,0.018852293299275957
18,carlson,phastcons_30-35,0.018732741053024426
18,carlson,phastcons_35-40,0.02030195873171369
18,carlson,phastcons_40-45,0.02077023301330581
18,carlson,phastcons_45-50,0.020318424506243174
18,carlson,phastcons_50-55,0.023688264379212925
18,carlson,phastcons_55-60,0.021354842204896245
18,gnomad,cds_merged,0.007958725526339498
18,gnomad,promoters,0.007693635618616411
18,gnomad,enhancers,0.07335067481212418
18,gnomad,cds_lof_d1,0.0012316053137500001
18,gnomad,cds_lof_d2,0.0012209695855
18,gnomad,cds_lof_d3,0.0008906502692500001
18,gnomad,cds_lof_d4,0.0012806603145000001
18,gnomad,cds_lof_d5,0.0008621084185000001
18,gnomad,cds_lof_d6,0.0006274018485
18,gnomad,cds_lof_d7,0.00033762158150000003
18,gnomad,cds_lof_d8,0.0005914441056727626
18,gnomad,cds_lof_d9,0.00043625085700000005
18,gnomad,cds_lof_d10,0.00047535987275
18,gnomad,cds_lof_d11,1.8998871499999997e-05
18,gnomad,phastcons_0-5,0.020933580473987516
18,gnomad,phastcons_5-10,0.016832866140037265
18,gnomad,phastcons_10-15,0.014550396940450603
18,gnomad,phastcons_15-20,0.013925231947917643
18,gnomad,phastcons_20-25,0.013897439524809018
18,gnomad,phastcons_25-30,0.014385600300004688
18,gnomad,phastcons_30-35,0.014283711660604742
18,gnomad,phastcons_35-40,0.015505967432898496
18,gnomad,phastcons_40-45,0.0158679930588943
18,gnomad,phastcons_45-50,0.015534703239977894
18,gnomad,phastcons_50-55,0.018131493592736494
18,gnomad,phastcons_55-60,0.016377304165860702
18,roulette,cds_merged,0.007543642085018344
18,roulette,promoters,0.005621244967197723
18,roulette,enhancers,0.07460505908697863
18,roulette,cds_lof_d1,0.001209258414
18,roulette,cds_lof_d2,0.00110527394775
18,roulette,cds_lof_d3,0.0008299177442500001
18,roulette,cds_lof_d4,0.0011664883440000002
18,roulette,cds_lof_d5,0.0008446578280000001
18,roulette,cds_lof_d6,0.00060029926775
18,roulette,cds_lof_d7,0.00033192484325000003
18,roulette,cds_lof_d8,0.0005671230866415593
18,roulette,cds_lof_d9,0.00041732613125
18,roulette,cds_lof_d10,0.000464245166
18,roulette,cds_lof_d11,2.01904815e-05
18,roulette,phastcons_0-5,0.020559146937867086
18,roulette,phastcons_5-10,0.016615165349301866
18,roulette,phastcons_10-15,0.014438254206290394
18,roulette,phastcons_15-20,0.013864752280545838
18,roulette,phastcons_20-25,0.013881381782657977
18,roulette,phastcons_25-30,0.014395293082897918
18,roulette,phastcons_30-35,0.014333789515872778
18,roulette,phastcons_35-40,0.015562861161435331
18,roulette,phastcons_40-45,0.0159620108564992
18,roulette,phastcons_45-50,0.0156463500396966
18,roulette,phastcons_50-55,0.018298047352898483
18,roulette,phastcons_55-60,0.01656029431807399
19,carlson,cds_merged,0.0385708089099915
19,carlson,promoters,0.02797309626895189
19,carlson,enhancers,0.04861143075043408
19,carlson,cds_lof_d1,0.005439509177275911
19,carlson,cds_lof_d2,0.0037810481338510617
19,carlson,cds_lof_d3,0.003348809664076424
19,carlson,cds_lof_d4,0.003145800126826988
19,carlson,cds_lof_d5,0.0023315841643771614
19,carlson,cds_lof_d6,0.0027568970841251503
19,carlson,cds_lof_d7,0.003301920660170381
19,carlson,cds_lof_d8,0.00314890201329341
19,carlson,cds_lof_d9,0.005459853557187158
19,carlson,cds_lof_d10,0.005177842233918364
19,carlson,cds_lof_d11,0.0007899323587583884
19,carlson,phastcons_0-5,0.010404453685926022
19,carlson,phastcons_5-10,0.01149947044651268
19,carlson,phastcons_10-15,0.01231525679286059
19,carlson,phastcons_15-20,0.012494052755557112
19,carlson,phastcons_20-25,0.01270761168128983
19,carlson,phastcons_25-30,0.013182475502683054
19,carlson,phastcons_30-35,0.013302752569044608
19,carlson,phastcons_35-40,0.014417511314610802
19,carlson,phastcons_40-45,0.014850983017259347
19,carlson,phastcons_45-50,0.01467289838108308
19,carlson,phastcons_50-55,0.017387347413471064
19,carlson,phastcons_55-60,0.015950779524116915
19,gnomad,cds_merged,0.04133537434355236
19,gnomad,promoters,0.029969929063631
19,gnomad,enhancers,0.04206389140802361
19,gnomad,cds_lof_d1,0.006399832813692201
19,gnomad,cds_lof_d2,0.004559942005500001
19,gnomad,cds_lof_d3,0.0038962456139765753
19,gnomad,cds_lof_d4,0.0034619891512499995
19,gnomad,cds_lof_d5,0.002533732992185633
19,gnomad,cds_lof_d6,0.0029291387226190006
19,gnomad,cds_lof_d7,0.0033098486524061202
19,gnomad,cds_lof_d8,0.003094031714136139
19,gnomad,cds_lof_d9,0.00531042595125
19,gnomad,cds_lof_d10,0.005187933467499999
19,gnomad,cds_lof_d11,0.0008246187214384959
19,gnomad,phastcons_0-5,0.00944568038575
19,gnomad,phastcons_5-10,0.009872114437128036
19,gnomad,phastcons_10-15,0.01035005892986402
19,gnomad,phastcons_15-20,0.010498724043838916
19,gnomad,phastcons_20-25,0.010689278193109351
19,gnomad,phastcons_25-30,0.01113267917802375
19,gnomad,phastcons_30-35,0.011243529999685623
19,gnomad,phastcons_35-40,0.01221481981878751
19,gnomad,phastcons_40-45,0.012655135920948649
19,gnomad,phastcons_45-50,0.012548274699705448
19,gnomad,phastcons_50-55,0.014918863255188377
19,gnomad,phastcons_55-60,0.013734296686554823
19,roulette,cds_merged,0.03776490712499687
19,roulette,promoters,0.022172457299728044
19,roulette,enhancers,0.0417353803623306
19,roulette,cds_lof_d1,0.00594247334122231
19,roulette,cds_lof_d2,0.0040868815645
19,roulette,cds_lof_d3,0.0034638891242840903
19,roulette,cds_lof_d4,0.00319407492775
19,roulette,cds_lof_d5,0.002249131273563989
19,roulette,cds_lof_d6,0.002587009328023626
19,roulette,cds_lof_d7,0.0029607338085467037
19,roulette,cds_lof_d8,0.002868489467113167
19,roulette,cds_lof_d9,0.00502051809875
19,roulette,cds_lof_d10,0.004799618624500001
19,roulette,cds_lof_d11,0.0007440003688436337
19,roulette,phastcons_0-5,0.008551354903000002
19,roulette,phastcons_5-10,0.00924061255936602
19,roulette,phastcons_10-15,0.009911453309091151
19,roulette,phastcons_15-20,0.010122927442069834
19,roulette,phastcons_20-25,0.010335780071881498
19,roulette,phastcons_25-30,0.010769326326909554
19,roulette,phastcons_30-35,0.010877345384138036
19,roulette,phastcons_35-40,0.011844111480485253
19,roulette,phastcons_40-45,0.012243132516845293
19,roulette,phastcons_45-50,0.012153391986836657
19,roulette,phastcons_50-55,0.014473157787440596
19,roulette,phastcons_55-60,0.013332582373678768
20,carlson,cds_merged,0.013653551247047273
20,carlson,promoters,0.012724664693151895
20,carlson,enhancers,0.0858236867936365
20,carlson,cds_lof_d1,0.0017906452612259961
20,carlson,cds_lof_d2,0.0020570814817391088
20,carlson,cds_lof_d3,0.0018217225596671705
20,carlson,cds_lof_d4,0.0013876943441725384
20,carlson,cds_lof_d5,0.0014383351087707372
20,carlson,cds_lof_d6,0.001041824069544025
20,carlson,cds_lof_d7,0.0008819955295139061
20,carlson,cds_lof_d8,0.0009595823127756457
20,carlson,cds_lof_d9,0.0009259782641388479
20,carlson,cds_lof_d10,0.0012453592504661104
20,carlson,cds_lof_d11,0.00014517772734374063
20,carlson,phastcons_0-5,0.023409694010615188
20,carlson,phastcons_5-10,0.021442113503269404
20,carlson,phastcons_10-15,0.0188381718617993
20,carlson,phastcons_15-20,0.018100640218395966
20,carlson,phastcons_20-25,0.018064909095258562
20,carlson,phastcons_25-30,0.018674468196584214
20,carlson,phastcons_30-35,0.018584858916011467
20,carlson,phastcons_35-40,0.02013144733858365
20,carlson,phastcons_40-45,0.0206700250276371
20,carlson,phastcons_45-50,0.020258071725630416
20,carlson,phastcons_50-55,0.02369713811477078
20,carlson,phastcons_55-60,0.021660624857351873
20,gnomad,cds_merged,0.014025454451016921
20,gnomad,promoters,0.013077021896708773
20,gnomad,enhancers,0.06860492512516543
20,gnomad,cds_lof_d1,0.00188137664575
20,gnomad,cds_lof_d2,0.002025568444719908
20,gnomad,cds_lof_d3,0.0019291867997500002
20,gnomad,cds_lof_d4,0.0014109503835
20,gnomad,cds_lof_d5,0.00155518706
20,gnomad,cds_lof_d6,0.001040488477
20,gnomad,cds_lof_d7,0.0008810305052500001
20,gnomad,cds_lof_d8,0.001005011385
20,gnomad,cds_lof_d9,0.0009485346027500002
20,gnomad,cds_lof_d10,0.0012101608505
20,gnomad,cds_lof_d11,0.0001692294275
20,gnomad,phastcons_0-5,0.018833220125665278
20,gnomad,phastcons_5-10,0.017104220960939092
20,gnomad,phastcons_10-15,0.014977010738286927
20,gnomad,phastcons_15-20,0.014394024269696819
20,gnomad,phastcons_20-25,0.014364514028862041
20,gnomad,phastcons_25-30,0.014866530784884492
20,gnomad,phastcons_30-35,0.014818370089261852
20,gnomad,phastcons_35-40,0.016061178217220192
20,gnomad,phastcons_40-45,0.016511799599918074
20,gnomad,phastcons_45-50,0.01620267605036403
20,gnomad,phastcons_50-55,0.01898411566018139
20,gnomad,phastcons_55-60,0.017388988665574773
20,roulette,cds_merged,0.012765566465510652
20,roulette,promoters,0.00983313503385187
20,roulette,enhancers,0.06925700105192717
20,roulette,cds_lof_d1,0.0017134479915
20,roulette,cds_lof_d2,0.0018595771144832224
20,roulette,cds_lof_d3,0.0017743974727500002
20,roulette,cds_lof_d4,0.00127200505425
20,roulette,cds_lof_d5,0.0014281027162500002
20,roulette,cds_lof_d6,0.0009353687839999999
20,roulette,cds_lof_d7,0.0007777091385000001
20,roulette,cds_lof_d8,0.0008833968762500001
20,roulette,cds_lof_d9,0.0008858079579999999
20,roulette,cds_lof_d10,0.0011435341697500002
20,roulette,cds_lof_d11,0.00012331169025
20,roulette,phastcons_0-5,0.017935299042726907
20,roulette,phastcons_5-10,0.016502100994872402
20,roulette,phastcons_10-15,0.014592466377707312
20,roulette,phastcons_15-20,0.014081308677054764
20,roulette,phastcons_20-25,0.01410109794093999
20,roulette,phastcons_25-30,0.014629634170094302
20,roulette,phastcons_30-35,0.014617748719941762
20,roulette,phastcons_35-40,0.015869162952481138
20,roulette,phastcons_40-45,0.016352836359821696
20,roulette,phastcons_45-50,0.01608509184221755
20,roulette,phastcons_50-55,0.01887487705956831
20,roulette,phastcons_55-60,0.01731514906247884
21,carlson,cds_merged,0.004769574193773168
21,carlson,promoters,0.004977306393379953
21,carlson,enhancers,0.042781375164218184
21,carlson,cds_lof_d1,0.0003218720767990254
21,carlson,cds_lof_d2,0.0008059166718243097
21,carlson,cds_lof_d3,0.0005856156463075194
21,carlson,cds_lof_d4,0.0005263632372467522
21,carlson,cds_lof_d5,0.00048221539757719315
21,carlson,cds_lof_d6,0.0005784665591302886
21,carlson,cds_lof_d7,0.0003850483393951436
21,carlson,cds_lof_d8,0.000326176506085293
21,carlson,cds_lof_d9,0.000417237461249248
21,carlson,cds_lof_d10,0.0003076907772723566
21,carlson,cds_lof_d11,6.636287383789884e-05
21,carlson,phastcons_0-5,0.00807487986098807
21,carlson,phastcons_5-10,0.007531233932503151
21,carlson,phastcons_10-15,0.007005554100562801
21,carlson,phastcons_15-20,0.0069047432373389415
21,carlson,phastcons_20-25,0.007019404974265133
21,carlson,phastcons_25-30,0.007348875096487992
21,carlson,phastcons_30-35,0.007481550444092292
21,carlson,phastcons_35-40,0.008186292930959389
21,carlson,phastcons_40-45,0.008557017126627181
21,carlson,phastcons_45-50,0.008450538270062426
21,carlson,phastcons_50-55,0.010029801489275071
21,carlson,phastcons_55-60,0.0091887584765155
21,gnomad,cds_merged,0.005294938890380637
21,gnomad,promoters,0.005144935124000001
21,gnomad,enhancers,0.034270827954970856
21,gnomad,cds_lof_d1,0.00033745918979183066
21,gnomad,cds_lof_d2,0.0008062977591993814
21,gnomad,cds_lof_d3,0.0006502128650922158
21,gnomad,cds_lof_d4,0.0006247765781076149
21,gnomad,cds_lof_d5,0.0005838955387272836
21,gnomad,cds_lof_d6,0.0005912578176680573
21,gnomad,cds_lof_d7,0.00044695491620066346
21,gnomad,cds_lof_d8,0.00033697076350000006
21,gnomad,cds_lof_d9,0.000506716269716496
21,gnomad,cds_lof_d10,0.0003634091373825718
21,gnomad,cds_lof_d11,6.8791219e-05
21,gnomad,phastcons_0-5,0.006345285811345654
21,gnomad,phastcons_5-10,0.005854589144403555
21,gnomad,phastcons_10-15,0.005437917110488354
21,gnomad,phastcons_15-20,0.005379779662292803
21,gnomad,phastcons_20-25,0.005482885592782831
21,gnomad,phastcons_25-30,0.005748219231827449
21,gnomad,phastcons_30-35,0.00585191527890116
21,gnomad,phastcons_35-40,0.006419931817846221
21,gnomad,phastcons_40-45,0.006730274224449215
21,gnomad,phastcons_45-50,0.006673670081064112
21,gnomad,phastcons_50-55,0.007924432281852746
21,gnomad,phastcons_55-60,0.007271462210699414
21,roulette,cds_merged,0.00519482119021774
21,roulette,promoters,0.0038641724975000003
21,roulette,enhancers,0.034935044605729805
21,roulette,cds_lof_d1,0.00033674803570291995
21,roulette,cds_lof_d2,0.0008170658446436437
21,roulette,cds_lof_d3,0.0006028946261645884
21,roulette,cds_lof_d4,0.0006138207485886912
21,roulette,cds_lof_d5,0.000573991437507777
21,roulette,cds_lof_d6,0.0005964911732770551
21,roulette,cds_lof_d7,0.00043324627683898536
21,roulette,cds_lof_d8,0.00033012012250000004
21,roulette,cds_lof_d9,0.00047152513638804434
21,roulette,cds_lof_d10,0.0003669849509685646
21,roulette,cds_lof_d11,7.3088932e-05
21,roulette,phastcons_0-5,0.0061953270744336845
21,roulette,phastcons_5-10,0.0057654660955290555
21,roulette,phastcons_10-15,0.005397568884166453
21,roulette,phastcons_15-20,0.00535533530756579
21,roulette,phastcons_20-25,0.00546511936992438
21,roulette,phastcons_25-30,0.005737903115388646
21,roulette,phastcons_30-35,0.005854730424087716
21,roulette,phastcons_35-40,0.006429221593221019
21,roulette,phastcons_40-45,0.006742228887602186
21,roulette,phastcons_45-50,0.006697441235611922
21,roulette,phastcons_50-55,0.007955058214975066
21,roulette,phastcons_55-60,0.007313414790771317
22,carlson,cds_merged,0.01068348441215343
22,carlson,promoters,0.011571432482761112
22,carlson,enhancers,0.04457609823026752
22,carlson,cds_lof_d1,0.001297742805299119
22,carlson,cds_lof_d2,0.0013753802225183022
22,carlson,cds_lof_d3,0.0012567459725043707
22,carlson,cds_lof_d4,0.0009378698495183092
22,carlson,cds_lof_d5,0.0009944075319345408
22,carlson,cds_lof_d6,0.000841586515213513
22,carlson,cds_lof_d7,0.0006150875654435327
22,carlson,cds_lof_d8,0.0007852528456427465
22,carlson,cds_lof_d9,0.0010818362172139652
22,carlson,cds_lof_d10,0.0011167073614312085
22,carlson,cds_lof_d11,0.0003899813781351991
22,carlson,phastcons_0-5,0.009739785898611589
22,carlson,phastcons_5-10,0.01003199333776208
22,carlson,phastcons_10-15,0.009508679587939217
22,carlson,phastcons_15-20,0.009272702805831888
22,carlson,phastcons_20-25,0.009352279042351141
22,carlson,phastcons_25-30,0.009716848198668292
22,carlson,phastcons_30-35,0.009725659671799669
22,carlson,phastcons_35-40,0.010569585234943378
22,carlson,phastcons_40-45,0.011024391316503727
22,carlson,phastcons_45-50,0.010934101024859458
22,carlson,phastcons_50-55,0.012946008969582288
22,carlson,phastcons_55-60,0.011881921266346383
22,gnomad,cds_merged,0.01270867194533873
22,gnomad,promoters,0.012085025561317077
22,gnomad,enhancers,0.038351776324699986
22,gnomad,cds_lof_d1,0.0015327849275465135
22,gnomad,cds_lof_d2,0.00180214127975
22,gnomad,cds_lof_d3,0.0014671215492500001
22,gnomad,cds_lof_d4,0.0010917550105
22,gnomad,cds_lof_d5,0.0011843744202500001
22,gnomad,cds_lof_d6,0.0009716411284999999
22,gnomad,cds_lof_d7,0.0007249574421407118
22,gnomad,cds_lof_d8,0.0009210800708482256
22,gnomad,cds_lof_d9,0.00128069193175
22,gnomad,cds_lof_d10,0.001228637965676451
22,gnomad,cds_lof_d11,0.0005432899453604603
22,gnomad,phastcons_0-5,0.008306773458024143
22,gnomad,phastcons_5-10,0.008375564813813465
22,gnomad,phastcons_10-15,0.007898796023913721
22,gnomad,phastcons_15-20,0.007710056209537759
22,gnomad,phastcons_20-25,0.00778878594958841
22,gnomad,phastcons_25-30,0.008102298360176013
22,gnomad,phastcons_30-35,0.008129745539300324
22,gnomad,phastcons_35-40,0.00885559597618938
22,gnomad,phastcons_40-45,0.009259210517717817
22,gnomad,phastcons_45-50,0.0091921930617448
22,gnomad,phastcons_50-55,0.010905420481371615
22,gnomad,phastcons_55-60,0.010062927113139523
22,roulette,cds_merged,0.011940632979326257
22,roulette,promoters,0.009323668153996479
22,roulette,enhancers,0.03846433230439934
22,roulette,cds_lof_d1,0.0014685901276349947
22,roulette,cds_lof_d2,0.0017019561615
22,roulette,cds_lof_d3,0.0014194806972500002
22,roulette,cds_lof_d4,0.001037543962
22,roulette,cds_lof_d5,0.0010693047837499999
22,roulette,cds_lof_d6,0.00092455116775
22,roulette,cds_lof_d7,0.000681270859482379
22,roulette,cds_lof_d8,0.0008505372207502657
22,roulette,cds_lof_d9,0.00115145188025
22,roulette,cds_lof_d10,0.0011931435388039713
22,roulette,cds_lof_d11,0.00046545761821884673
22,roulette,phastcons_0-5,0.007860823269371398
22,roulette,phastcons_5-10,0.00808462148436715
22,roulette,phastcons_10-15,0.007710206453622163
22,roulette,phastcons_15-20,0.0075614146363675
22,roulette,phastcons_20-25,0.007657066706965483
22,roulette,phastcons_25-30,0.007987231390850103
22,roulette,phastcons_30-35,0.008020972483751694
22,roulette,phastcons_35-40,0.008748874405715429
22,roulette,phastcons_40-45,0.009169852598041614
22,roulette,phastcons_45-50,0.009116693241759753
22,roulette,phastcons_50-55,0.010836929705957479
22,roulette,phastcons_55-60,0.009997748926012325
